,Beer Names,Rating,Locations,Reviews,Users
387,Robinsons Trooper (Bottle),4.6,"Stockport, Greater Manchester","Gifted as a belated birthday gift from Jack Merriman (bought at La Bodega from Riverside, California for $6.99), Robinsons Trooper is a premium British beer created between Iron Maiden’s vocalist Bruce Dickinson and Robinsons Brewery from Stockport, Cheshire, United Kingdom.

The smell of lemon, caramel, toffee, and herbal hops are noted as you drink. The appearance is a copper amber with a low white head. When held up to light, a clear golden amber glows. The alcohol content is 4.7%.

A sweet toffee creams the complexion followed by a honeyed touch of Goldings hops. Caramel malt is felt upon the mouthfeel. Lemon crisps the beer and eases the drink. Bobek hops fairly bitters the take and softened by the toffee. Cascade hops are easily discerned in the finish.

Robinsons Trooper is an appetizing British beer. The toffee, caramel malt, and Bobek, Goldings, and Cascade hops blend together into a savory beer. The toffee and Goldings hop combination is pleasing and delicious. The lemon and Cascade hop finish along with the caramel is sensational. After spending no more than 6 months in London, Trooper does bring back fond memories of exploring the UK’s craft beer market. I thoroughly enjoyed this brew and reminds me that I want to go back. 

Cheers. Prost. Drink for the love of beer.

For more beer reviews, visit and like my blog “Drink For the Love of Beer.”",dflb
388,New Belgium Voodoo Ranger Starship IPA,4.5,"Fort Collins, Colorado","From a can to a glass. Pours a hazy orange color with a massive frothy creamy silky head. Aroma is citrusy Orange, pineapple, lemon zest, slight mango, guava, grapefruit, slight banana and papaya, and earthy spice hops. taste follows the aroma with the earthy spices stronger in the sip and a general tropical taste. Medium heavy mouthfeel Very well balanced and a great malt backbone! Very tasty New England style Ipa!",badpuppy69
389,Perennial Abraxas,4.9,"St. Louis, Missouri","Wow. Pours dark with a foamy, brown, head. This is like chocolate foam. Augustus Gloop would be happy to be transported by tube in this stuff. Black as night pour. There's coffee. There's chocolate. There's chili. There's vanilla, oh dear sweet jebus there is vanilla. And it is all good. Imperial Stouts always try and outdo each other with alcohol, but this one hides its 11-12% well and then works on flavor. $25 a bottle, but worth it to share between you and another beer lover.",Taverner
390,Firestone Walker Bravo ,4.5,"Paso Robles, California","2017 Vintage
AR: Bourbon, Vanille, Dörrobst, 
AP: opalflockiges rotbraun/kastanie
TA: Bourbon, Vanille, Dörrobst, Karamell",hopihalido
391,Pips Meadery Plum Crazy,4.5,"Beach Park, Illinois","Purple waxed bottle. Poured a purplish color with no head. Pips does it again .. fantastic ... plums, vanilla, cocao, and honey sticky sweetness. Way too drinkable.",hopdog
392,Cloudwater / Other Half Tremendous Ideas (2019),4.5,"Manchester, Greater Manchester","LCI. Uit blik geschonken. Heerlijke IPA, vol van smaak, mooi hazy bier, bitter en volop tropisch fruit met een lange bittere, fruitige nasmaak. Topper!",ZodiacM
393,Evil Twin 120 Days Dry Aged Stout ,4.6,"Queens, New York","LCI. Uit blik geschonken. Heerlijke imp stout, volle, rijke smaak, gerookt, chocola, beetje koffie, zacht bitter, mooie nasmaak. zo heb ik ze graag!",ZodiacM
394,North Brewing Co / Other Half DIPA,4.7,"Leeds, West Yorkshire","LCI. Uit het blik geschonken. WOW, een volle zoet-bittere smaak, een tropische fruit-explosie en een heerlijke smaakvolle fruitige afdronk. Top bier!",ZodiacM
395,Modern Times Blazing World,4.5,"San Diego, California",All time favourite flavours - piney and danky. Some fruits. West Coast style. Smooth and well balanced. Moderately bitter. Awesome.,linus
396,Amensis Golden Dark,4.8,"Pastetten, Bavaria","Bier-Wein-Mischungen finde ich widerlich, aber dieser Mix mit Met ist wirklich fein. Der süße Honig passt wunderbar zu dem ebenfalls süßen Bier  und macht es schön vollmundig. Eine wirklich gut gelungene Kreation.",NobleSampler19
397,Beartown Creme Bearlee,4.5,"Congleton, Cheshire",Pours a black colour. Taste is of vanilla ice cream and roasted malts. One of the nicest beers I've had.,undercurrent25
398,Wild Beer Yadokai Barrel Aged,4.5,"Shepton Mallet, Somerset","330ml bottle. Pours a fairly transparent amber with practically zero carbonation. Clean surface and homogeneous throughout. The version I am having has been aged in Burgundy white wine barrels for 4.5 years. Amazing fruity nose similar to to the original and the unique edition versions. This one has a significant influence from the white wine barrels, adding a superb dry, aromatic note on top of the base beer aroma. Hints of fresh leather too. Modestly sweet, but not overly so. Somewhat viscous - I prefer a bit more bulk but it’s definitely not ‘watery’ or anything. Quite drying - lots of the white wine again, freshly baked bread behind it. A hint of sourness, presumably from the yuzu fruit, but this takes a back seat after all the years of ageing. Hops have practically vanished, least any bitterness that they may have had before. Overall this one is superb.",clongeron
399,Black Project Hoplite,4.5,"Denver, Colorado","Lightly hazy light golden hue with a slight blush, under a thick foamy white head. Lovely citrusy aroma full of blood orange fruit and a little spontaneous buggy funk. Bright crisp flavor that’s citrusy and full of lightly tart orange peel and blood orange fruit. Gently tart complex funkiness at the end with lingering blood orange peel",onceblind
400,Jolly Pumpkin / Big Island Best Lei'd Plans,4.8,"Dexter, Michigan",Pours lager yellow with a thin white head. Orange and nectarine with a lemon/lime soda drink flavor. Grassy with clean citrus hops. Love this one!,piraat83
401,Pips Call of the Void,4.5,"Beach Park, Illinois","Bottle. Poured a deep purple with no head. Wood / oak, currants, berries, and lick you lip stickiness.",hopdog
402,Schramm's Chrissie,4.5,"Ferndale, Michigan","375 ml bottle shared by Mark - thanks again, Mark! Pours a clear but very deep maroon-violet with no head, leaving some decent legs in the glass. Notes of rich red and black currants - more red, I'm thinking - with honey, grapes, and cherries. Medium-plus bodied, with low carbonation and a sweet, coating, fruity mouthfeel. Awesome stuff. Delicious.",phaleslu
403,Steam Theory Barrel Aged Garrison Bros Chocolate Porter,4.7,"Dallas, Texas","Tap at the brewery. Cloudy brownish color with a tan head. Oak aroma. Chocolate notes. Flavor is chocolate, coconut, and vanilla. Soft. Light wood. Gentle alcohol warmth. This is damn good.",Cavie
404,Shared Morning Vibes,4.6,"Maplewood, Missouri","750 ml bottle from Side Project. Pours a deep, dark, opaque brown with a small dark tan head that settles into a few bubbles around the edge. Basically no head. Big, sweet, delicious maple layered atop rich coffee, roasted malts, dark chocolate, earth, and tobacco. Medium-full bodied, with moderate carbonation and a rich, sweet, roasty mouthfeel. Awesome stuff. Another outstanding Vibes variant.",phaleslu
405,Shared Ambiente,4.5,"Maplewood, Missouri","750 ml bottle from Side Project. Pours a deep, dark, opaque brown with a small brown head that settles into a ring and just a bit of very thin film. Notes of cinnamon, cocoa, vanilla, ancho chile pepper - but pretty modest, roasted malts, molasses, brown sugar, caramel, and earth. Full-bodied, with modest carbonation and a rich, sweet, moderately spicy mouthfeel. Great heft and balance. Well executed and satisfying. So much to love here in another awesome Vibes variant.",phaleslu
406,Sand City Diamond In The Rough,4.6,"Northport, New York","Can at home bought from Beergium.com. the beer poured hazy / thick. It was one hell of a beer. It was citrusy,  piney & juicy",Beerwithwings
407,Prairie Bourbon Paradise,4.8,"Tulsa, Oklahoma","Split bottle from Brusin’ Ales - Pours pitch with a chocolate head. Lots of lacing. This is so well balanced and yummy. It’s subtle bourbon barrel aging, vanilla, chocolate, caramel and joy. Seriously so yummy.",magsinva
408,Prairie Bourbon Paradise,4.7,"Tulsa, Oklahoma",Bottle from Appalachian Vintner. Pours black with a thin khaki head. Lots of bourbon flavor on the nose and tongue. Lovely thickness on the mouth along with the vanilla and coconut on the edges. Drinks very easy.,DiarmaidBHK
409,Russian River Pliny the Elder,4.5,"Santa Rosa, California","This beer is a legend.  Well balanced.  Nice citrus notes.  Clean, crisp, refreshing.",rpbeerdude
410,Epic Chasing Ghosts,5.0,"Salt Lake City, Utah","Excellent hazy yellow, fruity hoppy smell hits like a wall. Says 10% ABV, drinks like its half that. Chasing ghosts indeed.",stick_78
411,Goose Island Bourbon County Stout,4.7,"Chicago, Illinois","Cracking this with two good mates on my 40th birthday as a night cap after a day of solid beer drinking. This big, bad boozy bastard is a huge beer. It’s thick and warming. It’s quite sweet, almost molasses in sickly sweetness. I understand why this is so highly sought after, it’s a great beer and a perfect way to end my 40th birthday. 
",jase3812
412,Superstition Berry White,4.6,"Prescott, Arizona","Smells like a wine Black & Mild cigarillo. Heavy notes of vanilla, stewed berries, pipe tobacco, and faint spice. Very sweet, tangy mouthfeel with a bite. Long haunting finish. Crazy good.",ilovedarkbeer
413,Westbrook 9th Anniversary Peanut Butter & Chocolate Stout,4.7,"Mount Pleasant, South Carolina","Pours opaque coffee with a thick tan head that leaves generous lacing. Aroma provides rich peanut and chocolate notes, plus roast malt, coffee and a touch of molasses. Flavor yields peanut butter, chocolate, roast malt, quality coffee, woody and bitter hops, a little molasses. Texture presents firm, creamy body and lively fizz with a roasty, peanut and chocolate finish. Now this is how a brewery otter celebrate its anniversary!",Cybercat
414,Anchorage Anadromous Belgian Black Bier ,5.0,"Anchorage, Alaska","Purchased at La Bodega from Riverside, California for $15.99, Anadromous is a black sour ale brewed with Summit hops and triple fermented in French oak foeders, Pinot noir, and whiskey barrels crafted by Anchorage Brewing Company from Anchorage, Alaska.

The aroma of chocolate, Pinot noir, whiskey, and fair Brettanomyces yeast funk are felt upon the nose. The appearance is a pitch black with a low beige head. When light reflects off the beer, a dark purplish brown shows. The alcohol content is 8.5%.

Black currants tarts the take and flavors to the drink. Pinot noir wine fills the complexion and is prominent on the dry, lactic finish. Whiskey adds a boozy undertone to the wine. Chocolate malt infuses with the wine and whiskey body. Toffee is light and compliments the chocolate. Figs are noticeable with the malt and boosts the malt texture. 

Plums are tangible with the toffee and yeasty combination. Brettanomyces yeast brings a leathery funk to the mouthfeel. Saccharomyces yeast brings out the chocolate while Lactobacillus assists with the tart punctuation. Summit hops spices the comprehension and adds onto the tart and lactic take. Oak applies a woodsy touch to the chocolate malt and Pinot noir wine feel.

Anadromous is a voluptuous black sour ale. The chocolate malt, black currants, Summit hops, and Brettanomyces, Saccharomyces, and Lactobacillus yeasts sets this sour ale apart from the sour market. The spicy Summit hops, tart black currants, and lactic yeasts dazzles the take. The Saccharomyces yeast slightly sweetens the chocolate and toffee frame. The Pinot Noir wine gleams the complexion and is the focal point of the craft beer. The boozy whiskey makes this sour ale easier to drink. I cherished every single drink and mesmerized by its colorful bouquet of flavors. For the consummate sour beer fan, the tart and sour comes across as a 2.7 out of 5; and 3.4 out of 5 for a newcomer.

Cheers. Prost. Drink for the love of beer.",dflb
415,Founders Underground Mountain Brown,4.5,"Grand Rapids, Michigan","Nera, impenetrabile. Forte aroma di caffè, in bocca l'amaro iniziale lascia spazio via via al resinosa della botte, per arrivare al dolce del bourbon. Vaniglia, caffè e cacao, esplodono nel sorso. Equilibratura perfetta, carbonatazione leggerissima, beva quasi semplice per gli 11.9ABV. Spettacolo puro.",AlessandroT
416,De Dolle Oerbier Special Reserva,4.7,"Diksmuide, Belgium","Bottle, 2015 vintage. Dark brown color with a red shine, and thick creamy head, slowly disappearing. Aroma is immediately vinous, brandy, berries. taste is a mix of sour and sweet notes, perfectly balanced, vinousfruity, lactic acid. Quite low carbonation, full body, viscous/oily texture. The 13% alcohol is really well hidden, very complex beer but with quite an easy drinkability. Delicious.",graziano85
417,Mount St. Bernard Abbey Tynt Meadow English Trappist Ale,5.0,"Coalville, Leicestershire","Excellent beer the only trappist ale produced in the UK rearly enjoyed this will buy again trappist beers are some of the best as the monks know, what there doing when it comes to beer as they have been doing it since the medieval times",jcasingena
418,Dunham Petite Mort 2019 (Bourbon Four Roses),4.8,"Dunham, Quebec","une bière bien noire et bien visqueuse. Un col brun cerne le verre. Une mousse qui reprend de la vigueur aux légères secouées. Une dentelle au deuxième service. C'est du grain grillé, du houblon, du bois brûlé, des herbes sèches et des piments forts comme bouquet. C'est un liquide suave et riche qui transporte des saveurs de café, de mélasse verte, de whisky américain et ce, juste bien dosé. On a l'impression que le liquide s'est installé en bouche pour y rester et se prélasser. C'est un liquide qui est en constante évolution du point de vue des saveurs. C'est succulent! (2984-211219)",AlainG
419,HOMES All Sides,4.5,"Ann Arbor, Michigan",Pours a milky orange with a foamy white head. Citrus and tangerine with an almost creamy consistency. Piney hop aftertaste. Clean luxurious and juicy.,piraat83
420,Burley Oak Blackberry Cobbler J.R.E.A.M.,4.8,"Berlin, Maryland","Darned if this didn’t taste exactly like blackberry cobbler.  Definite tart and slightly sour blackberry, then in the finish you get this lovely cinnamon brown sugar vanilla pie crust rolled oats flavor.  Don't know how they did it.  

Truly excellent.  

Can from the source.",JDBaker11058
421,Gipsy Hill Nonsensical,4.7,"West Norwood, Greater London","25/VIII/19 - 44cl can from Fresh Fields Market (Croydon), shared @ home, BB: 21/XII/19, canned: 24/VI/19 - (2019-1323)

Pretty cloudy pale yellow beer, big solid creamy off-white to yellowish head, stable, adhesive, leaving a nice lacing in the glass. Aroma: super juicy, lots of mango, pineapple, little dank. MF: ok carbon, medium body. Taste: soft bitterness, super juicy, lots of tropical fruits, mango, lychee, slightly resinous, sweet mals, some oranges, lovely! Aftertaste: nice dry finish, little malty, fruity, tropical fruits, pretty bitter, some citrus, grapefruit.
",tderoeck
422,Westbrook Mexican Cake Imperial Stout,4.7,"Mount Pleasant, South Carolina","Cocoa on the finish, cinnamon as well with habanero throughout... very nice!!!",theactuary
423,Bell's Black Note Stout,4.5,"Comstock, Michigan","A 2017 bottle. An absolutely perfect balance of all the elements. Delicious aroma, great look, complex flavors, rich but very drinkable, and not too boozy. Perfect. 

---Rated via Beer Buddy for iPhone",KBBS
424,Hoppin' Frog BORIS The Crusher Reserve,4.7,"Akron, Ohio","Bouteille 65cl le 31/12/2019.

Apparence : Mousse marron, crémeuse, liquide noir, opaque.
Nez : Malt rôti, caramel, café, chocolat noir.
Bouche : Malt rôti, deep, café, chocolat noir, caramel, fruits noirs, boisé, avoine, alcool.
Palais : Carbonatation faible, très épais, bonne longueur en bouche.",mlkjhgfdsq
425,Pips Meadery Key Lime Pie,4.5,"Beach Park, Illinois","Bottle at share. Medium golden, flat pour. Aroma is tart and mildly tart. Taste brings on full key lime pie flavors, sweet and tart. Off the charts.",stevoj
426,Pips Meadery There's A Snake In My Shews,4.5,"Beach Park, Illinois",Bottle pours out purple color. Nose is amazing big cashew blueberry honey vanilla wow crazy. Taste is more of the nice sweet honey vanilla marshmallow cashew blueberry wow great.,BuckeyeBoy
427,Trader Joe's Vintage Ale 2016,4.5,"Chambly, Quebec","Pours obsidian with a quickly dissipating kaki colored head. Tastes of plumb and cherry currant. Hints of coffee and cocoa. Some hops and a bit of warming spice. More effervescent and hoppy-er than I thought this would be. So smooth, so glad I aged this one.",piraat83
428,Hutton & Smith Bivouac Black IPA ,4.5,"Chattanooga, Tennessee","A pitch black color with a tan head. The aroma contains chocolate, espresso, licorice, and a hint of citrus. The flavor is mostly in the imperial stout category with dark chocolate, espresso, dark fruit, and licorice. Just a hint of the citrus in the aftertaste. Oh wow this is good! I remember during the Black IPA craze of 2011-2012 having mixed reviews on the style. Overall one of the best I've had of this style.",Shag
429,Vocation Golden Ticket,4.6,"Cragg Vale, West Yorkshire","440ml Can from Rehills, Newcastle. Black with a massive tan head of foam. It has a rich milk chocolate and liquorice flavour with dried fruit and plums on the smooth spicy and chocolate finish. Excellent!",zacgillbanks
430,Westbrook Peach Shake,4.5,"Mount Pleasant, South Carolina",Taster at liquor express. Pours yellow and clear with a white head. Leaves some lacing in the glass. Lots of peach on the nose and tongue. Good use of the lactose to deepen the flavor. Finished clean. Very crushable.,DiarmaidBHK
431,Goose Island Bourbon County Stout - Vanilla Bourbon Barrel,4.6,"Chicago, Illinois","Az óév utolsó söréül választott főzet varázslatos vanília aromáit hordozza magán, mely az olvasztott csokoládé, fagylaltöntet, mályvacukor, karamell és bourbon megnyerő kompozíciójával lép frigyre. Olajos, sűrű és tüzes kortyai a bársonyosság legmagasabb fokán izzanak, magukba forrasztva minden elemet, amely valaha is kapcsolatban állt a csokoládé, konyakmeggy, s természetesen a vanília fenséges, mégsem uralkodó vérvonalával, s amely a hordóban történő érlelés legnagyszerűbb példájaként szolgálhat bármely főzet összetevője számára. Ebben az esetben sem beszélhetünk túlzottan nagy meglepetésről az ital stílusát illetően, a kivitelezés azonban oly mesteri, hogy mindennapi alkalmakon történő fogyasztása szinte szentségtörésnek hathat.",adster
432,Griffin Claw 3 Scrooges,4.8," Birmingham, Michigan",Pours dark ruby red with a thin white head. Strong but not overwhelming hints of nutmeg and cinnamon spice. Orange and berry juiciness with cranberry tang. My favorite Christmas ale.,piraat83
433,Shared Coconut Vibes,4.7,"Maplewood, Missouri","Opaque black beer with a slight brown/darl brown head. Medium/heavy aroma; taste starts heavy sweet and ends slightly bitter and dry. Coconut, vanilla, brown sugar, chocolate and roasted malts. Blend 2. 8/5/10/5",MelvinKalksma
434,WeldWerks Nelson Extra Extra Juicy Bits,4.5,"Greeley, Colorado",Cloudy opaque deep golden with a thick foamy white head. Big candy pineapple Aaron’s with loads of Clementine and mango and semisweet candy pale malt. Big juicy flavor full of candied mango and pineapple and Clementine and fluffy pale gold malt with juicy fruity hop flavors and a juicy semidry finish. Lovely.,onceblind
435,Goose Island Bourbon County Barleywine - Coffee,4.5,"Chicago, Illinois","A kávé alkalmazásához egy barley wine esetében csak abban az esetben nem közeledek idegenkedve és fenntartásokkal, ha azt egy Goose Island kvalitású főzde teszi egy Bourbon County-hoz mérhető színvonallal megáldott keretbe ágyazva. A kávé karaktere nagy súllyal nehezedik ugyan a szerkezetre, olyannal, amely általában az ""imperial"" jelzővel megáldott főzetek sajátja, ha valami, ez a barley wine megfelelő alanyul szolgál egy előnyös kölcsönhatás előállításához. S valóban, mint ahogyan a kávészemek pörkölt hangulata szinte magától értetődő módon ivódik bele az aromák likőrös, marcipános, meggybefőttes jegyeibe, úgy forrnak egybe a csokoládés, tölgyfás, vaníliás, bourbon-ös elemek a pörkölt fekete ital vonalaival. Ebben az esetben tehát az ízek befogadhatatlanul sokszínű jellegéhez egy intenzív, mégis a kompozícióba kívánkozó karakter csatlakozik a kávé személyében, így téve megismételhetetlenül egyedivé az eleve speciális, önmagában sem mindennapi főzetet.",adster
436,Central Waters Peruvian Morning Imperial Stout,4.5,"Amherst, Wisconsin","Eccellente imperial, nera con pochissima schiuma marroncina. Al naso splendide note di caffè e sentori di botte. La bevuta è calda e avvolgente, con la botte di bourbon che dona una leggera nota alcolica e secca. Appena dolce con belle note di fave di cacao e chicchi di caffè. Leggeri sentori terrosi. Corpo pieno alcol ben evidente.",lello4ever
437,Alvarado Street Give Thanks,4.5,"Monterey, California","Can at home bought from Beergium.com. the beer poured hazy like a good new England style should but this one comes from the west coast of USA. Its soft, fruity, smooth & creamy, lacks bitterness which is great.",Beerwithwings
438,Goose Island Bourbon County Barleywine,4.6,"Chicago, Illinois","Bár még csak egy alkalommal volt szerencsém a legendához, a Bourbon County-sorozattal már akkor életre szóló barátságot kötöttem, a sörfőzés ilyen szintű magasfoka mellett egyszerűen nem lehet úgy elmenni, hogy az ember ne arra gondoljon, magát az etalont kóstolgatja éppen, amikor a Goose Island örökbecsű darabjait ízleli meg. Ennek megfelelő hangulatban telik tehát a sörözés, s bár az év utolsó napja számomra egy jó ideje különleges darabokat tartogat, az ehhez fogható karakter még így is igen ritka vendégnek számít a háztartásban. A legnemesebb tölgyes, fahordós, whiskyben ázó dohányleveles, bőrszerű, őszi faleveles aromák, amihez kékvérű test bársonyos, csillogó jegyei társulnak, a maguk ezerszínű palástját felöltve, melyet órákig csodálhatunk, betelni mégsem tudunk vele. Az aromák folyékony halmazállapotba kerülve konyakmeggy, vanília, bourbon, csipkebogyólekvár és füstös eperdzsem varázslatos keverékét adják, melyet angolszász stílusban közvetítenek, teret engedve azonban minden elem vibrálásának, így téve lehetővé végtelennek tetsző részletességű komponenseinek érvényesülését, melyek egyenként is művészi értékkel bírnak. Csodálatos barley wine, valóban nem a mindennapok itala, örömömre szolgál, hogy megfelelő időzítéssel döntöttem az elfogyasztása mellett.",adster
439,Hill Farmstead Arthur,4.7,"Greensboro, Vermont",the best farmhouse I've tasted to date great balance and super lemon aroma and taste,AllGrainScout56
440,3 Sons PB King,4.5,"Dania Beach, Florida",ridiculous amounts of peanut butter character amazing stout superset and super nutty,AllGrainScout56
441,Goose Island Bourbon County Stout,4.6,"Chicago, Illinois",this is a beast amazing stout with huge bourbon character well hidden alcohol and silky mouthfeel,AllGrainScout56
442,Oskar Blues Ten FIDY - Bourbon Barrel Aged,4.5,"Longmont, Colorado",amazing stout with great oak and bourbon and chocolate character.Great vanilla notes,AllGrainScout56
443,Westmalle Tripel,4.5,"Malle, Belgium","Quite a firm and herbal, spicy tripel - it really says ""I'm here"". Complex, full body, yet well balanced. A bit dry. A really good tripel that draws your attention with every nip!",paulvb
444,Lord Hobo Hazy Boomsauce,4.6,"Woburn, Massachusetts","Hazy golden. Pine and resin, bit flowery and fruity. Quite bitter. Med bodied. Shows again Lord Hobo knows how to make nice beers.",Bullit
445,Hoppin' Frog Barrel Aged BORIS The Crusher,4.6,"Akron, Ohio","Nera, testa nocciola a grana irregolare e dalla veloce evanescenza. Profumo di malto tostato, caffè, cacao, legno e bourbon. Scaldandosi emergono sentori di frutta scura e un accenno di vaniglia. Al palato si ripresenta in toto il bouquet aromatico. Il finale è cenere, tabacco, liquirizia e con una corposa luppolatura resinosa. Retrogusto alcolico di bourbon invecchiato. Corpo pieno e bassa carbonazione. Birra molto bilanciata ed estremamente pulita.",Guaro
446,Counterpart Hustle ,4.5,"Niagara Falls, Ontario","Tap @ Counterpart Brewing. Massive mango and peach, like split ijsje, fairly bitter. Medium bodied. Excellent.",Bullit
447,Tree House Moment of Clarity,4.5,"Charlton, Massachusetts","Very dark brown coloured. Coffee, mocha, medium bodied, milk chocolate, smooth and soft. Excellent.",Bullit
448,Alchemist Luscious (9.2%),4.6,"Stowe, Vermont","Black coloured. Choc, mocha, fairly bitter coffee, roasted malts. Excellent.",Bullit
449,Hill Farmstead Madness & Civilization #12,4.6,"Greensboro, Vermont","Coffee, choc, bonbon choc creamy, boozy, cocoa, lots of things going on. Excellent.",Bullit
450,Hill Farmstead Ephraim,4.5,"Greensboro, Vermont","Flowery, malty backbone, medium bodied, fruity, fairly bitter. Very good indeed.",Bullit
451,Alchemist Heady Topper,4.8,"Stowe, Vermont","Hazy golden. Pine, pineapple, citric, juicy, light malty. Fairly bitter finish. Excellent.",Bullit
452,Alchemist Crusher,4.9,"Stowe, Vermont","Sparkling yellow. Nettle, spruce, some malts sweetness. Slightly bitter finish. Doesn't get better than this.",Bullit
453,Alchemist Focal Banger,4.5,"Stowe, Vermont","HaZy golden. Pine, juicy, fairly bitter, decent malty backbone. Bitter finish. Great.",Bullit
454,Tree House Doubleganger,4.8,"Charlton, Massachusetts","Tropical fruits, dank, juicy. Smooth, fresh, well drinkable. Most excellent.",Bullit
455,Tree House Sense of Wonder,4.5,"Charlton, Massachusetts","Black coloured. Coffee, almonds, almond milk, massive roasted malts. Full bodied.",Bullit
456,Dogfish Head 75 Minute IPA (Cask/Bottle),5.0,"Milton, Delaware","Smo-ooh-ooth hop pleasure cascades over the tongue, and lingers on the palate. Nothing malty nor maple about it, just a fantastic beer!",grundsow
457,"Fremont Dark Star - Bourbon Barrel with Chocolate, Vanilla, Maple Syrup",4.6,"Seattle, Washington","Bottle, 2019 Ed. Pours inky black with a small brown head that leaves good residual and lacing. Aroma is lovely, not overpowering anything, but all the high notes are hit, cocoa, bourbon, vanilla, maple, marshmallow. Flavor is quite sweet, but not up at CCB levels by any means. Not hot at all. Really well balanced. Its so easy to make a map beer that is just pound you over the head syrup bomb, but this is really well done. Medium body. If I had a beef with this beer it could use some additional mouthfeel, but otherwise, stellar.",bytemesis
458,Die Hecke Füssinger Weizenbock,4.5,"Bad Füssing, Bavaria","Dunkler Weizenbock mit 6,5 % Alkohol und 16,8 % Stammwürze. 

Der Schaum ist recht dunkel. Der Geruch ist angenehm, Honig, mit säuerlichen und beerigen Noten. Das Bier ist weich, etwas säuerlich, etwas malzig, würzig, leicht schmalzig und recht blumige Geschmacksnoten sind vorhanden. Ungewöhnlich, aber wirklich sehr schmackhaft. Hat nix ""bockiges"" und würde fast als normales, gehaltvolles dunkles Weizen durchgehen. Lecker und außergewöhnlich.

Coole Bügelflasche, in 0,5 l und 1 l Ausführung. Bei der Literflasche bleibt die Kohlensäure etwas auf der Strecke.

Zur Verfügbarkeit: Gibt es nur direkt beim Hersteller, einem edlen Gasthof mit eigener Brauerei in einem Weiler kurz vor Bad Füssing. Der Weizenbock gehört nicht zum Standardsortiment des Herstellers und ist (wenn überhaupt) nur saisonal erhältlich. 
",weizen-slayer
459,Black Horizon Sugar Bomb,4.6,"Willowbrook, Illinois",Like drinking a good cream soda...but beer.  Sugary sweet aroma with little dry notes and a sweet finish.  Most consistent beer at Black Horizon.  Always outstanding.,bhiner41
460,Scratch Barrel-Aged Burdock,4.5,"Ava, Illinois",Deep amberish brown with a thin foamy light beige head. Wonderful nose of bourbon and brown sugary oak and mulling spice and deep earthy malty tones and a hint of dark berries. Big rich flavor that’s amber malty and sticky and gently sweet with lots of bourbon and oak and spirited heat with light notes of berries and herbal tones.,onceblind
461,Tarn Hows Red Bank Guji,4.5,"Ambleside, Cumbria","Bottle from Beer Ambleside. Hazy black with a thick tan head. It has a very rich coffee and milk chocolate flavour with liquorice and roast on the smooth, creamy finish. Excellent!",zacgillbanks
462,Wild Beer The Blend 2018,4.5,"Shepton Mallet, Somerset","75cl bottle @ beer share Christmas gathering, The Coracle, Dec '19. Pours a misty golden yellow, frothy white bubbles atop. Aroma of fruity wild lactic funk. Taste is super crisp with excellent wild character, with excellent tart fruity moments consisting of grape, white wine, lemon and grapefruit citrus. Very good.",minutemat
463,Cushnoc Gigantic Dad Pants,4.6,"Augusta, Maine","Tasted from 16 ounce can. It poured a caramel honey color and had a very mild, sweet turmeric aroma (nice). Taste is very smooth with a subtle hint of pineapple. This is a very drinkable beer and will purchase again.",maltyhead
464,Moksa / Horus Aged Ales Barrel Aged Pastry Method,4.5,"Rocklin, California","Black with tan head on tap.  Huge complex coconut forward aroma and flavor.  Decadent in every sense of the word.  Nice barrel too, but the coconut is the star here.",slowrunner77
465,AleSmith Speedway Stout,4.5,"San Diego, California","Schwarz wie die Nacht,
Nase : malt, dunkle schoko, kaffee,
Taste: roasted beans, dark schoki, bissl coffee, unglaublich lecker, perfekt eingebunden der Alkohol, einfach nur supreme",151rum
466,Tree House Sap (December 2015-),4.5,"Charlton, Massachusetts","Tap @ Tree House. Hazy golden. Lemon, mango, fresh fruity. Medium bitterness. Fresh, excellent.",Bullit
467,Trillium PM Dawn - Italian Roast,4.5,"Boston, Massachusetts","Hope this is the right entry. Black colour. Massive coffee. Bit of vanilla. Roasted malts. Well balanced.

",Bullit
468,Trillium / Burgundian Waffles / Barrington Resolution Break,4.8,"Boston, Massachusetts","Tap @ Trillium. Luikse wafels, slagroom, vanilla, roasted malts, coffee. Really well done.",Bullit
469,Trillium Day & Night - Honduran Manasapa,4.5,"Boston, Massachusetts","Possibly the correct Trillium Day & Night entry. Black coloured. Cold coffee press, roasted malts, dark coffee. Very nice indeed.",Bullit
470,Trappist Achel Extra Bruin (de 3 Wijzen),4.5,"Hamont-Achel, Belgium","Bottle. Hazy dark brown with small beige head. Aroma of sweet malt, candies, vanilla. Taste,  sweet malt, candies, fruity, candied fruits. Alcohol is dangerously hidden. Nice one.",Cuso
471,AleSmith Speedway Stout,4.7,"San Diego, California","Noire à mousse fine beige relativement persistante. Nez plein chocolat puis café, réglisse. Bouche douce, pleine, crémeuse, ronde, équilibrée ... avec de l'alcool (style whisky), du torréfié, du café, du fruit (noir et sec), un peu de poivre mais surtout du bon chocolat, des bonnes fèves africaines ou américaines. Une vraie ""tuerie"" car un exemple d'équilibre parfait ... avec le chocolat en vedette américaine.",ardeo
